path,true_label,true_label_name,pred_label,pred_label_name,confidence,correct,prob_Stroma,prob_Normal,prob_G3,prob_G4,prob_G5,source
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_1125_4416.tif,0,Stroma,0,Stroma,0.9999771,1,0.9999771,9.190378e-07,1.8825663e-06,1.49993475e-05,5.022073e-06,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_1125_791.tif,0,Stroma,0,Stroma,0.9655487,1,0.9655487,0.0018799466,0.0024932455,0.005359521,0.024718564,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_1250_6916.tif,0,Stroma,0,Stroma,0.999584,1,0.999584,2.361895e-06,2.98358e-06,0.0003914832,1.9129135e-05,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_1375_5541.tif,0,Stroma,0,Stroma,0.9999678,1,0.9999678,1.0722799e-06,8.164522e-08,3.0317673e-05,7.2954293e-07,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_1500_916.tif,0,Stroma,0,Stroma,0.9954234,1,0.9954234,0.00019884016,1.9085843e-05,0.004299667,5.8990605e-05,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_1625_3666.tif,0,Stroma,0,Stroma,0.9995652,1,0.9995652,2.895612e-05,4.55909e-06,0.0003774914,2.3777191e-05,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_1625_6041.tif,0,Stroma,0,Stroma,0.9980562,1,0.9980562,0.0009578228,1.5277948e-05,0.0006581745,0.00031262494,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_1750_8666.tif,0,Stroma,0,Stroma,0.99629635,1,0.99629635,0.0001639677,7.386341e-05,0.003214385,0.0002513808,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_1875_3791.tif,0,Stroma,0,Stroma,0.9999943,1,0.9999943,4.379031e-06,2.3614449e-08,8.8344405e-07,4.3178656e-07,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_1875_5416.tif,0,Stroma,0,Stroma,0.9995647,1,0.9995647,8.361011e-06,1.2301151e-06,0.00041493098,1.0805731e-05,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_2000_4791.tif,0,Stroma,0,Stroma,0.9999379,1,0.9999379,1.0454702e-06,2.0760123e-07,4.958409e-05,1.1198542e-05,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_2000_5791.tif,0,Stroma,0,Stroma,0.99995005,1,0.99995005,2.2168363e-06,1.805114e-07,3.8435097e-05,9.119051e-06,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_2000_8166.tif,0,Stroma,0,Stroma,0.9999423,1,0.9999423,2.1010792e-06,6.6934064e-07,3.8713755e-05,1.61887e-05,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_2125_5791.tif,0,Stroma,0,Stroma,0.9998889,1,0.9998889,3.0021604e-06,6.527538e-07,8.300048e-05,2.4466153e-05,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_2125_7916.tif,0,Stroma,0,Stroma,0.99993634,1,0.99993634,4.355035e-06,2.9131054e-06,3.2005297e-05,2.4390434e-05,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_2250_5916.tif,0,Stroma,0,Stroma,0.9986419,1,0.9986419,9.54045e-06,2.7309563e-06,0.0012717914,7.401733e-05,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_2250_7541.tif,0,Stroma,0,Stroma,0.9999566,1,0.9999566,6.177891e-07,9.529543e-08,4.091808e-05,1.7354438e-06,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_2375_6416.tif,0,Stroma,0,Stroma,0.9617107,1,0.9617107,0.00014071788,1.1926563e-05,0.03766074,0.00047586978,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_875_5041.tif,0,Stroma,0,Stroma,0.9999504,1,0.9999504,7.70342e-07,2.41197e-07,4.56845e-05,2.8044833e-06,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_1084_2529.tif,0,Stroma,0,Stroma,0.9998292,1,0.9998292,2.4367968e-05,8.055161e-06,0.00010902702,2.9273759e-05,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_1334_529.tif,0,Stroma,0,Stroma,0.9975573,1,0.9975573,0.0001466194,0.00031717392,0.0017779954,0.000200982,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_1334_654.tif,0,Stroma,0,Stroma,0.9920204,1,0.9920204,0.0001320752,0.00018824807,0.007551418,0.00010790061,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_1459_1279.tif,0,Stroma,0,Stroma,0.9993488,1,0.9993488,3.1878233e-05,5.9996015e-05,0.0005176204,4.157856e-05,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_1459_2279.tif,0,Stroma,0,Stroma,0.9979189,1,0.9979189,8.710131e-05,1.655395e-05,0.0019092507,6.8144305e-05,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_1709_2154.tif,0,Stroma,0,Stroma,0.99816006,1,0.99816006,1.0258998e-05,5.4567818e-06,0.0017864077,3.781466e-05,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_1709_2404.tif,0,Stroma,0,Stroma,0.9997242,1,0.9997242,2.5454665e-05,5.7200776e-07,0.000245532,4.203211e-06,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_2459_3654.tif,0,Stroma,0,Stroma,0.99248177,1,0.99248177,0.001333052,4.819362e-05,0.005983379,0.00015362419,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_2709_2654.tif,0,Stroma,0,Stroma,0.99987006,1,0.99987006,4.167456e-06,1.0130337e-06,0.00012040002,4.3519562e-06,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_2709_2779.tif,0,Stroma,0,Stroma,0.9972138,1,0.9972138,1.4067869e-05,3.331192e-06,0.0027217832,4.7094032e-05,SetA
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_2959_1779.tif,0,Stroma,0,Stroma,0.9968413,1,0.9968413,0.0003332429,2.0166774e-05,0.0024986465,0.00030659518,SetA
